model,seed,prompt_id,family,pair_id,is_financial,idx,parse_mode,name,formula,rationale,source_type,source_ref,quote_found,valid,reasons,warnings,canonical,depth,n_vars,scale_free,uses_ts,uses_note_var
qwen35-0.8b,1,F3-017,F3,P22-PNJ17-tax,False,0,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận càng thấp, lợi suất tương lai thường kém hơn (Sloan 1996).",line_item,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
qwen35-0.8b,1,F3-017,F3,P22-PNJ17-tax,False,1,strict,tax_expense_ratio,"safe_div(current_tax_expense, revenue)","Tỷ trọng chi phí thuế TNDN hiện hành so với doanh thu phát sinh trong kỳ cho thấy mức độ chi phí tăng lên so với năm trước, ảnh hưởng trực tiếp đến lợi suất.",line_item,"current_tax_expense, revenue",False,True,,,"safe_div(current_tax_expense,revenue)",2,2,True,False,False
qwen35-0.8b,1,F3-017,F3,P22-PNJ17-tax,False,2,strict,profit_growth,"safe_div(revenue, total_assets)",Lợi suất tăng trưởng của doanh nghiệp so với tổng tài sản cho thấy khả năng tăng trưởng của doanh nghiệp.,line_item,"revenue, total_assets",False,True,,,"safe_div(revenue,total_assets)",2,2,True,False,False
qwen35-0.8b,1,F1-015,F1,P23-VCB24-bank_loans,True,0,recovered,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động tài chính,"rank(cff, k) + zscore(cff, k) + log(abs(cff, k))","Lợi suất tăng trưởng từ hoạt động tài chính (CFF) phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Khi CFF tăng, nó cải thiện khả năng trả nợ và giảm rủi ro tín dụng, giúp tăng lợi suất cổ phiếu.",note,"Chi tiết: CCF là dòng tiền thuần từ hoạt động tài chính, được xác định trong danh sách biến. Tăng CFF giúp cải thiện khả năng thanh toán và giảm rủi ro tín dụng.",False,False,bad_arity:rank|bad_arity:zscore|bad_arity:abs|unknown_var:k,,"(log(abs(cff,k))+rank(cff,k)+zscore(cff,k))",4,2,False,False,False
qwen35-0.8b,1,F1-015,F1,P23-VCB24-bank_loans,True,1,recovered,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động kinh doanh,"rank(cfo, k) + zscore(cfo, k) + log(abs(cfo, k))","Lợi suất tăng trưởng từ hoạt động kinh doanh (CFO) phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Khi CFO tăng, nó cải thiện khả năng thanh toán và giảm rủi ro tín dụng, giúp tăng lợi suất cổ phiếu.",line_item,"Chi tiết: CFO là dòng tiền thuần từ hoạt động kinh doanh, được xác định trong danh sách biến.",False,False,bad_arity:rank|bad_arity:zscore|bad_arity:abs|unknown_var:k,,"(log(abs(cfo,k))+rank(cfo,k)+zscore(cfo,k))",4,2,False,False,False
qwen35-0.8b,1,F1-015,F1,P23-VCB24-bank_loans,True,2,recovered,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động đầu tư,"rank(cfi, k) + zscore(cfi, k) + log(abs(cfi, k))","Lợi suất tăng trưởng từ hoạt động đầu tư (CFI) phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Khi CFI tăng, nó cải thiện khả năng thanh toán và giảm rủi ro tín dụng, giúp tăng lợi suất cổ phiếu.",line_item,"Chi tiết: CFI là dòng tiền thuần từ hoạt động đầu tư, được xác định trong danh sách biến.",False,False,bad_arity:rank|bad_arity:zscore|bad_arity:abs|unknown_var:k,,"(log(abs(cfi,k))+rank(cfi,k)+zscore(cfi,k))",4,2,False,False,False
qwen35-0.8b,1,F2-023,F2,P23-VCB24-bank_loans,True,0,recovered,Công thức xếp hạng lợi suất dựa trên tỷ trọng nợ ngắn hạn,rank_short_term_ratio = (nợ_short_term / tổng_tài_san) / (nợ_short_term / tổng_tài_san + nợ_long_term / tổng_tài_san),"Tỷ trọng nợ ngắn hạn cao phản ánh khả năng thanh toán nhanh của doanh nghiệp, giúp xác định mức độ rủi ro tín dụng và khả năng phục vụ cho các dòng vốn ngắn hạn.",note,"Nợ ngắn hạn chiếm 915.576.792 triệu so với tổng tài sản 1.449.198.899 triệu, tỷ trọng này cao hơn đáng kể so với các dòng nợ dài hạn.",False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-023,F2,P23-VCB24-bank_loans,True,1,recovered,Công thức xếp hạng lợi suất dựa trên tỷ trọng nợ dài hạn,rank_long_term_ratio = (nợ_long_term / tổng_tài_san) / (nợ_long_term / tổng_tài_san + nợ_short_term / tổng_tài_san),"Tỷ trọng nợ dài hạn cao cho thấy doanh nghiệp có khả năng thanh toán dài hạn tốt hơn, giúp xác định mức độ rủi ro tín dụng và khả năng phục vụ cho các dòng vốn dài hạn.",note,"Nợ dài hạn chiếm 474.168.398 triệu so với tổng tài sản 1.449.198.899 triệu, tỷ trọng này thấp hơn tỷ trọng nợ ngắn hạn.",False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F3-018,F3,P23-VCB24-bank_loans,True,0,strict,récency_to_assets,"safe_div(equity, total_assets)","Lợi nhuận cao nhưng tài sản lớn làm giảm tỷ suất sinh lời trên vốn, phù hợp với mô hình Fama & French 1992.",line_item,"net_income, equity, total_assets",False,True,,,"safe_div(equity,total_assets)",2,2,True,False,False
qwen35-0.8b,1,F3-018,F3,P23-VCB24-bank_loans,True,1,strict,accruals_to_assets,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận càng thấp, lợi suất tương lai thường kém hơn (Sloan 1996).",line_item,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
qwen35-0.8b,1,F3-018,F3,P23-VCB24-bank_loans,True,2,strict,book_to_market,"safe_div(equity, market_cap)",Giá trị sổ sách cao so với vốn hoá là nhân tố giá trị kinh điển (Fama & French 1992).,line_item,"equity, market_cap",False,False,copied_fewshot,,"safe_div(equity,market_cap)",2,2,False,False,False
qwen35-0.8b,1,F4-014,F4,P23-VCB24-bank_loans,True,0,strict,asset_growth,"growth(total_assets, 4)","Tăng trưởng tài sản nhanh thường đi kèm lợi suất thấp hơn, giúp xác định mức độ rủi ro tài sản.",line_item,total_assets,False,False,duplicate,,"growth(total_assets,4)",2,1,False,True,False
qwen35-0.8b,1,F4-014,F4,P23-VCB24-bank_loans,True,1,strict,risk_adjusted_return,net_income - equity / (total_assets + equity),"Lợi nhuận sau thuế trừ vốn chủ sở hữu, cho thấy lợi nhuận thực tế so với vốn đầu tư.",line_item,equity,False,False,raw_division,,(net_income-(equity/(equity+total_assets))),4,3,False,False,False
qwen35-0.8b,1,F4-014,F4,P23-VCB24-bank_loans,True,2,strict,liquidity_coverage,cfi / cff,So sánh lưu chuyển tiền thuần từ hoạt động đầu tư và tài chính để đánh giá khả năng thanh toán.,line_item,cff,False,False,raw_division,,(cfi/cff),2,2,False,False,False
qwen35-0.8b,1,F1-016,F1,P24-SHB17-bank_loans,True,0,strict,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động tài chính,"rank(cff, k=4) + zscore(cff, k=4)","CFF là chỉ tiêu phát sinh từ hoạt động tài chính, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Việc xếp hạng dựa trên rank và zscore của CFF giúp doanh nghiệp có thể xác định được khả năng thanh toán và khả năng thanh toán tiền mặt của doanh nghiệp.",note,"CFF là chỉ tiêu phát sinh từ hoạt động tài chính, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp.",False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-016,F1,P24-SHB17-bank_loans,True,1,strict,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động đầu tư,"rank(cfi, k=4) + zscore(cfi, k=4)","CIFI là chỉ tiêu phát sinh từ hoạt động đầu tư, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Việc xếp hạng dựa trên rank và zscore của CIFI giúp doanh nghiệp có thể xác định được khả năng thanh toán và khả năng thanh toán tiền mặt của doanh nghiệp.",note,"CIFI là chỉ tiêu phát sinh từ hoạt động đầu tư, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp.",False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-016,F1,P24-SHB17-bank_loans,True,2,strict,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động kinh doanh,"rank(cfo, k=4) + zscore(cfo, k=4)","CFO là chỉ tiêu phát sinh từ hoạt động kinh doanh, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp. Việc xếp hạng dựa trên rank và zscore của CFO giúp doanh nghiệp có thể xác định được khả năng thanh toán và khả năng thanh toán tiền mặt của doanh nghiệp.",note,"CFO là chỉ tiêu phát sinh từ hoạt động kinh doanh, phản ánh khả năng thanh toán và thanh toán tiền mặt của doanh nghiệp.",False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-024,F2,P24-SHB17-bank_loans,True,0,recovered,Công thức xếp hạng lợi suất dựa trên tỷ lệ nợ ngắn hạn so với tổng nợ ngắn hạn,rank_short_term_ratio = (nợ_nang_han_tong) / (nợ_nang_han_tong + nợ_dau_tong),"Tỷ lệ nợ ngắn hạn cao phản ánh khả năng thanh toán nhanh của doanh nghiệp, giúp xác định mức độ rủi ro tín dụng và khả năng duy trì hoạt động liên tục.",note,Nợ ngắn hạn | 83.106.717 | 73.797.009,True,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-024,F2,P24-SHB17-bank_loans,True,1,recovered,Công thức xếp hạng lợi suất dựa trên tỷ lệ nợ dài hạn so với tổng nợ dài hạn,rank_long_term_ratio = (nợ_dau_tong) / (nợ_dau_tong + nợ_dau_tong),"Tỷ lệ nợ dài hạn cao cho thấy doanh nghiệp có khả năng thanh toán lâu dài, giảm thiểu rủi ro về thanh toán bất định và hỗ trợ cho việc duy trì hoạt động liên tục.",line_item,Nợ dài hạn | 61.749.892 | 50.383.563,False,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F3-019,F3,P24-SHB17-bank_loans,True,0,strict,chất lượng_lợi suất_tăng,"delta(safe_div(net_income, mean(equity, 4)), 4)",Lợi suất tăng trên vốn chủ so với cùng kỳ năm trước báo hiệu chất lượng hoạt động đi lên.,line_item,"net_income, equity",False,False,copied_fewshot,,"delta(safe_div(net_income,mean(equity,4)),4)",4,2,False,True,False
qwen35-0.8b,1,F3-019,F3,P24-SHB17-bank_loans,True,1,strict,chất lượng_dư_nợ,"safe_div(net_income - cfo, total_assets)","Phần lợi nhuận không đi kèm dòng tiền càng lớn thì chất lượng lợi nhuận càng thấp, lợi suất tương lai thường kém hơn (Sloan 1996).",line_item,"net_income, cfo, total_assets",False,False,copied_fewshot,,"safe_div((net_income-cfo),total_assets)",3,3,False,False,False
qwen35-0.8b,1,F3-019,F3,P24-SHB17-bank_loans,True,2,strict,chất lượng_dư_nợ_tăng,"delta(safe_div(net_income - cfo, total_assets), 4)",Lợi suất tăng trên vốn chủ so với cùng kỳ năm trước báo hiệu chất lượng hoạt động đi lên.,line_item,"net_income, cfo, total_assets",False,True,,,"delta(safe_div((net_income-cfo),total_assets),4)",4,3,True,True,False
qwen35-0.8b,1,F1-017,F1,P25-BVS24-fin_assets,True,0,recovered,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động kinh doanh,"rank(cfo, k=4) + zscore(cfo, k=4)","CFO phản ánh khả năng tài chính của công ty trong hoạt động kinh doanh. Khi xếp hạng lợi suất, dòng tiền thuần từ hoạt động kinh doanh là chỉ tiêu quan trọng nhất vì nó phản ánh khả năng sinh lời và khả năng trả nợ. Công thức này sử dụng rank để xác định mức độ mạnh/dạ mạnh của dòng tiền và zscore để đo lường mức độ lệch chuẩn, giúp xác định mức độ rủi ro và khả năng phục hồi của công ty.",note,"Theo chuẩn mực VAS, dòng tiền thuần từ hoạt động kinh doanh (cfo) là chỉ tiêu tài chính quan trọng nhất để đánh giá khả năng sinh lời và khả năng trả nợ của doanh nghiệp.",False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F1-017,F1,P25-BVS24-fin_assets,True,1,recovered,Công thức xếp hạng lợi suất dựa trên dòng tiền thuần từ hoạt động đầu tư,"rank(cfi, k=4) + zscore(cfi, k=4)","Dòng tiền thuần từ hoạt động đầu tư (cfi) phản ánh khả năng đầu tư và phát triển của công ty. Khi xếp hạng lợi suất, dòng tiền thuần từ hoạt động đầu tư là chỉ tiêu quan trọng nhất vì nó phản ánh khả năng tăng trưởng và khả năng phục hồi của công ty. Công thức này sử dụng rank để xác định mức độ mạnh/dạ mạnh của dòng tiền và zscore để đo lường mức độ lệch chuẩn, giúp xác định mức độ rủi ro và khả năng phục hồi của công ty.",note,"Theo chuẩn mực VAS, dòng tiền thuần từ hoạt động đầu tư (cfi) là chỉ tiêu tài chính quan trọng nhất để đánh giá khả năng tăng trưởng và khả năng phục hồi của doanh nghiệp.",False,False,syntax_error:keyword,,,,,False,False,False
qwen35-0.8b,1,F2-025,F2,P25-BVS24-fin_assets,True,0,strict,Công thức xếp hạng lợi suất dựa trên tổng tài sản ghi nhận qua FVTPL,rank = (total_assets - equity) / total_assets,"Công thức này cho phép so sánh lợi suất cổ phiếu với tổng tài sản ghi nhận qua FVTPL, giúp xác định mức độ rủi ro tài chính và khả năng thanh toán.",note,7.1 Tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),True,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-025,F2,P25-BVS24-fin_assets,True,1,strict,Công thức xếp hạng lợi suất dựa trên tổng tài sản AFS sẵn sàng để bán,rank = (total_assets - equity) / total_assets,"Công thức này cho phép so sánh lợi suất cổ phiếu với tổng tài sản AFS sẵn sàng để bán, giúp xác định mức độ rủi ro tài chính và khả năng thanh toán.",note,7.2 Tài sản tài chính sẵn sàng để bán (AFS),True,False,syntax_error,,,,,False,False,False
qwen35-0.8b,1,F2-025,F2,P25-BVS24-fin_assets,True,2,strict,Công thức xếp hạng lợi suất dựa trên tổng tài sản HTM (đầu tư nấm giữ),rank = (total_assets - equity) / total_assets,"Công thức này cho phép so sánh lợi suất cổ phiếu với tổng tài sản HTM (đầu tư nấm giữ), giúp xác định mức độ rủi ro tài chính và khả năng thanh toán.",note,7.3 Các khoản đầu tư nấm giữ đến ngày đáo hạn (HTM),True,False,syntax_error,,,,,False,False,False
